key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-397594545,Geospatial economics,2014,,,ProQuest Dissertations and Theses,978-1-339-12861-0,,3727686,239,"Johnson, Justin Andrew and Polasky, Stephen and Runge, Carlislie F.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fgeospatial-economics%2Fdocview%2F1724032551%2Fse-2%3Faccountid%3D10246,English,University of Minnesota     PP  - United States -- Minnesota,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-02 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not outcome",,Social sciences;Agriculture;Carbon storage;Commons dilemma;Ecosystem services;Reciprocity;Economics;0501:Economics,,
rayyan-397594546,"Biodiversity in Human-Modified Landscapes: Case Studies, the State of Research, and Implications for Conservation",2014,,,ProQuest Dissertations and Theses,978-1-321-90667-7,,3713866,273,"Trimble, Morgan Jayne",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fbiodiversity-human-modified-landscapes-case%2Fdocview%2F1710729305%2Fse-2%3Faccountid%3D10246,English,University of Pretoria (South Africa)     PP  - South Africa,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-02 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not climate solution",,Biological sciences;Protected areas;Rangelands;Sub-saharan africa;Tropical forests;Ecology;Zoology;0329:Ecology;0472:Zoology;Humanities;Humanism;Humans,,
rayyan-397594547,Spatio-temporal Modeling and Analysis of Urban Heat Islands in China,2014,,,ProQuest Dissertations and Theses,978-1-321-66962-6,,3691975,181,"Wang, Juan and Huang, Bo",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fspatio-temporal-modeling-analysis-urban-heat%2Fdocview%2F1674837685%2Fse-2%3Faccountid%3D10246,English,The Chinese University of Hong Kong (Hong Kong)     PP  - Hong Kong,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-02 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not outcome",,Social sciences;Health and environmental sciences;Earth sciences;China;Spatio-temporal modeling;Urban heat island;Urbanization;Geography;Urban planning;Environmental management;Asian studies;Climate change;0366:Geography;0999:Urban planning;0342:Asian Studies;0474:Environmental management;0404:Climate Change;Hot Temperature,,
rayyan-397594548,Riverine thermal environment and ecological function across a rural-urban gradient,2014,,,PQDT - UK & Ireland,,,,1,"Tsai, Chih-Wei",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Friverine-thermal-environment-ecological-function%2Fdocview%2F1651909759%2Fse-2%3Faccountid%3D10246,English,University of Sheffield (United Kingdom)     PP  - England,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Analyte descriptor - Bibliographic data provided by EThOS, the British Library’s UK thesis service: https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.595255
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest",,http://etheses.whiterose.ac.uk/5279/;(UMI)AAIU617930;Health and environmental sciences;Environmental science;0768:Environmental science,,
rayyan-397594549,Evaluating erosion risk mitigation due to forest restoration treatments using alluvial chronology and hydraulic modeling,2014,,,ProQuest Dissertations and Theses,978-1-321-44935-8,,1571870,169,"Stempniewicz, Victoria A. and Springer, Abraham",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fevaluating-erosion-risk-mitigation-due-forest%2Fdocview%2F1648966349%2Fse-2%3Faccountid%3D10246,English,Northern Arizona University     PP  - United States -- Arizona,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-03 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not outcome",,Biological sciences;Earth sciences;Alluvial chronology;Forest restoration;Forest treatments;Post-fire flooding;Hydrologic sciences;Forestry;Geomorphology;0388:Hydrologic sciences;0478:Forestry;0484:Geomorphology,,
rayyan-397594550,Hyperspectral solar-induced chlorophyll fluorescence of urban tree leaves: Analyses and applications,2014,,,ProQuest Dissertations and Theses,978-1-321-42522-2,,3581946,200,"Van Wittenberghe, Shari and Samson, Roeland and Valcke, Roland",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fhyperspectral-solar-induced-chlorophyll%2Fdocview%2F1637314215%2Fse-2%3Faccountid%3D10246,English,Universiteit Antwerpen (Belgium)     PP  - Belgium,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-02 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Biological sciences;Health and environmental sciences;Earth sciences;Leaf spectroscopy;Reflectance;Remote sensing;Stress physiology;Sun-induced fluorescence;Urban pollution;Physiology;Environmental science;0799:Remote sensing;0768:Environmental science;0719:Physiology;Fluorescence;Trees,,
rayyan-397594551,Three essays on the economics of ecosystem services and land use change,2014,,,ProQuest Dissertations and Theses,978-1-321-18523-2,,3636735,229,"Liu, Tingting and Uchida, Emi",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fthree-essays-on-economics-ecosystem-services-land%2Fdocview%2F1616643415%2Fse-2%3Faccountid%3D10246,English,University of Rhode Island     PP  - United States -- Rhode Island,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-02 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Social sciences;Health and environmental sciences;Ecosystem services;Land use change;Residential development;Natural resource management;Environmental economics;Land use planning;0536:Land Use Planning;0438:Environmental economics;0528:Natural Resource Management,,
rayyan-397594552,"Three essays on climate change, mitigation policy, and poverty in developing countries",2014,,,ProQuest Dissertations and Theses,978-1-321-17551-6,,3636134,194,"Hussein, Zekarias M. and Walmsley, Terrie and Hertel, Thomas",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fthree-essays-on-climate-change-mitigation-policy%2Fdocview%2F1615421406%2Fse-2%3Faccountid%3D10246,English,Purdue University     PP  - United States -- Indiana,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-01 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest",,Social sciences;Earth sciences;CGE modeling;Climate change;Mitigation policy;Poverty;Economic theory;Agricultural economics;Economics;0503:Agricultural economics;0511:Economic theory;0501:Economics;0404:Climate Change;Developing Countries;Developed Countries,,
rayyan-397594554,A multi-scale analysis of vegetation and irrigation heterogeneity effects on ecohydrological function and ecosystem services in a semi-arid urban area,2014,,,ProQuest Dissertations and Theses,978-1-321-16762-7,,3635611,156,"Gage, Edward A., III and Cooper, David",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fmulti-scale-analysis-vegetation-irrigation%2Fdocview%2F1614530234%2Fse-2,English,Colorado State University     PP  - United States -- Colorado,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-19 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: wrong outcome",,Social sciences;Biological sciences;Earth sciences;Ecohydrology;Ecosystem services;Gis;Urban;Vegetation;Water resources;Ecology;Geography;Water Resource Management;Water resources management;0329:Ecology;0366:Geography;0595:Water Resources Management,,
rayyan-397594555,Modeling and Remote Sensing of Urban Land-Atmosphere Interactions with a Focus on Urban Irrigation,2014,,,ProQuest Dissertations and Theses,978-1-321-13815-3,,3633700,129,"Vahmani, Pouya and Hogue, Terri S.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fmodeling-remote-sensing-urban-land-atmosphere%2Fdocview%2F1611147912%2Fse-2%3Faccountid%3D10246,English,"University of California, Los Angeles     PP  - United States -- California",Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-01 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Applied sciences;Atmosphere;Los angeles;Remote sensing;Urban;Urban-canopy modeling;Weather research and forecasting;Civil engineering;0543:Civil engineering,,
rayyan-397594556,Impacts of vegetation and landscape management practices in suburban watersheds on runoff water quality,2014,,,ProQuest Dissertations and Theses,978-1-321-09463-3,,1562372,166,"Bachman, Matthew James and Inamdar, Shreeram P.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fimpacts-vegetation-landscape-management-practices%2Fdocview%2F1564752161%2Fse-2%3Faccountid%3D10246,English,University of Delaware     PP  - United States -- Delaware,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-02 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Biological sciences;Earth sciences;Fertilizer management;Lawn management;Water monitoring;Water quality;Hydrologic sciences;Horticulture;Water Resource Management;Limnology;Water resources management;0388:Hydrologic sciences;0471:Horticulture;0793:Limnology;0595:Water Resources Management;Vegetables,,
rayyan-397594557,Wildland urban interface (WUI) building design and site considerations,2014,,,ProQuest Dissertations and Theses,978-1-321-07963-0,,1561981,76,"Ward, Karen K. and Ngai, Ted",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fwildland-urban-interface-wui-building-design-site%2Fdocview%2F1563359876%2Fse-2%3Faccountid%3D10246,English,Rensselaer Polytechnic Institute     PP  - United States -- New York,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-02 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest",,Communication and the arts;Biological sciences;Health and environmental sciences;Architecture;Colorado springs;Landscape architecture;Wildfire;Wildland urban interface;Wui;Forestry;Environmental studies;0477:Environmental Studies;0478:Forestry;0729:Architecture,,
rayyan-397594558,"Pragmatism, projections, priorities, plans and politics in Prince George: Adapting to climate change in a Canadian community",2014,,,ProQuest Dissertations and Theses,978-1-321-15468-9,,3581389,209,"Picketts, Ian M. and Dery, Stephen and Curry, John",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fpragmatism-projections-priorities-plans-politics%2Fdocview%2F1562564581%2Fse-2%3Faccountid%3D10246,English,"University of Northern British Columbia (Canada)     PP  - Canada -- British Columbia, CA",Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-31 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not urban",,Social sciences;Urban planning;0999:Urban planning,,
rayyan-397594559,"Characteristics, sources, and formation of organic aerosols in the central Rocky Mountains",2014,,,ProQuest Dissertations and Theses,978-1-303-97636-0,,3624357,331,"Schurman, Misha Iris and Collett, Jeffrey L., Jr.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fcharacteristics-sources-formation-organic%2Fdocview%2F1553001317%2Fse-2%3Faccountid%3D10246,English,Colorado State University     PP  - United States -- Colorado,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-19 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Earth sciences;Aqueous;Biomass burning;Cloud;Organic aerosol;Particle transport;Photochemistry;Atmospheric chemistry;0371:Atmospheric Chemistry;Mountaineering;Aerosols,,
rayyan-397594560,Development of an optimization model for biofuel facility size and location and a simulation model for design of a biofuel supply chain,2014,,,ProQuest Dissertations and Theses,978-1-303-94861-9,,3622838,171,"Zhang, Fengli and Johnson, Dana",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fdevelopment-optimization-model-biofuel-facility%2Fdocview%2F1547939501%2Fse-2%3Faccountid%3D10246,English,Michigan Technological University     PP  - United States -- Michigan,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-02 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest",,Social sciences;Applied sciences;Facility location;GIS;Optimization;Simulation;Supply chain;Woody biomass;Industrial engineering;Sustainability;0640:Sustainability;0546:Industrial engineering,,
rayyan-397594561,Rapid Assessment of Ecological Resilience in Aspen Communities,2014,,,ProQuest Dissertations and Theses,978-1-303-88359-0,,1555581,204,"Kirkey, Jason and Eisenberg, Cristina",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Frapid-assessment-ecological-resilience-aspen%2Fdocview%2F1535273421%2Fse-2,English,Prescott College     PP  - United States -- Arizona,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-11-01 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Biological sciences;Connectivity;Fire;Populus tremuloides;Predation;Rapid assessment;Resilience;Ecology;0329:Ecology,,
rayyan-397594562,San Francisco Recreation & Park Department Climate Action Plan: Repositioning to a Sustainable Parks & Open Space System.,2014,,,"Dissertation Abstracts International, A: The Humanities and Social Sciences",9781303122378,,,,"Alvarez, Ana M and Mazmanian, Daniel A and Blanco, Hilda Edition date",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fsan-francisco-recreation-park-department-climate%2Fdocview%2F1520320996%2Fse-2%3Faccountid%3D10246,English,,,,"Date revised - 2014-05-01
Publication note - ProQuest, Ann Arbor MI, 2014
SuppNotes - 126 p. D.P.D.S. Advisor: Mazmanian, Daniel A.,. Advisor: Blanco, Hilda Edition date: 2013.
Last updated - 2017-08-07
CODEN - DABAA6
SubjectsTermNotLitGenreText - San Francisco, California; Recreation; Urban Areas; Climate Change; Environmental Factors; Values; Vulnerability; Consumption; Water Supply | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not outcome",,"0404 Climate Change;0528 Natural Resource Management;0630 Sociology, Public and Social Welfare;0640 Sustainability;0999 Urban and Regional Planning;Consumption;Urban Areas;Environmental Factors;Climate Change;Recreation;Values;Vulnerability;Water Supply;San Francisco, California;dissertation;7777: Sociology;San Francisco",,
